Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Mail-in_ballots,Mail-in_votes,Mail-in_under_votes,Mail-in_over_votes,Provisional_ballots,Provisional_votes,Provisional_under_votes,Provisional_over_votes
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,856,488,25,1,648,343,18,0,200,141,6,1,8,4,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,856,297,25,1,648,251,18,0,200,43,6,1,8,3,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,856,19,25,1,648,14,18,0,200,5,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,856,15,25,1,648,15,18,0,200,0,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,856,5,25,1,648,4,18,0,200,1,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,856,4,25,1,648,2,18,0,200,2,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,856,496,22,1,648,355,15,0,200,139,5,1,8,2,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,856,300,22,1,648,252,15,0,200,46,5,1,8,2,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,856,26,22,1,648,18,15,0,200,7,5,1,8,1,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,856,1,22,1,648,1,15,0,200,0,5,1,8,0,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,856,9,22,1,648,6,15,0,200,2,5,1,8,1,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,856,490,24,1,648,346,17,0,200,139,6,1,8,5,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,856,308,24,1,648,260,17,0,200,47,6,1,8,1,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,856,23,24,1,648,18,17,0,200,5,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,856,4,24,1,648,3,17,0,200,1,6,1,8,0,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,856,4,24,1,648,2,17,0,200,1,6,1,8,1,1,0
Lansdale 2-1,,0,0,32,32,1117,0.77,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,858,522,51,1,648,367,44,0,202,153,5,1,8,2,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,858,282,51,1,648,236,44,0,202,42,5,1,8,4,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,35,STEVE MALAGARI,C,69,DEM,856,554,58,1,648,393,50,0,200,157,6,1,8,4,2,0
Lansdale 2-1,,0,0,32,32,1117,0.77,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,36,CHERYL BONAVITA,C,70,REP,856,240,58,1,648,204,50,0,200,34,6,1,8,2,2,0
Lansdale 2-2,,0,0,33,33,1467,0.78,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1150,644,2,2,765,377,1,0,377,262,1,0,8,5,0,2
Lansdale 2-2,,0,0,33,33,1467,0.78,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1150,467,2,2,765,363,1,0,377,103,1,0,8,1,0,2
Lansdale 2-2,,0,0,33,33,1467,0.78,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1150,6,2,2,765,3,1,0,377,3,1,0,8,0,0,2
Lansdale 2-2,,0,0,33,33,1467,0.78,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1150,23,2,2,765,16,1,0,377,7,1,0,8,0,0,2
Lansdale 2-2,,0,0,33,33,1467,0.78,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1150,628,17,0,765,372,11,0,377,250,5,0,8,6,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1150,458,17,0,765,350,11,0,377,107,5,0,8,1,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1150,21,17,0,765,17,11,0,377,4,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1150,23,17,0,765,14,11,0,377,9,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1150,2,17,0,765,0,11,0,377,2,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1148,577,22,1,765,340,16,0,375,231,6,0,8,6,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1148,505,22,1,765,372,16,0,375,132,6,0,8,1,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1148,16,22,1,765,15,16,0,375,1,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1148,22,22,1,765,18,16,0,375,4,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1148,3,22,1,765,3,16,0,375,0,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1148,2,22,1,765,1,16,0,375,1,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1148,599,23,0,765,353,17,0,375,240,5,0,8,6,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1148,480,23,0,765,357,17,0,375,122,5,0,8,1,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1148,26,23,0,765,22,17,0,375,4,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1148,7,23,0,765,5,17,0,375,2,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1148,10,23,0,765,9,17,0,375,1,5,0,8,0,1,0
Lansdale 2-2,,0,0,33,33,1467,0.78,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1148,608,21,1,765,352,15,0,375,250,6,0,8,6,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1148,483,21,1,765,366,15,0,375,116,6,0,8,1,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1148,24,21,1,765,23,15,0,375,1,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1148,4,21,1,765,4,15,0,375,0,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1148,5,21,1,765,4,15,0,375,1,6,0,8,0,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1150,641,56,2,765,377,44,0,377,258,12,1,8,6,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,1150,449,56,2,765,343,44,0,377,105,12,1,8,1,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,35,STEVE MALAGARI,C,69,DEM,1148,708,57,1,765,433,44,0,375,269,13,0,8,6,0,1
Lansdale 2-2,,0,0,33,33,1467,0.78,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,36,CHERYL BONAVITA,C,70,REP,1148,378,57,1,765,286,44,0,375,91,13,0,8,1,0,1
Lansdale 2-3,,0,0,34,34,1323,0.79,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1048,629,2,0,727,398,1,0,319,230,1,0,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1048,393,2,0,727,312,1,0,319,80,1,0,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1048,8,2,0,727,7,1,0,319,1,1,0,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1048,15,2,0,727,8,1,0,319,7,1,0,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1048,620,4,1,727,401,2,0,319,218,2,1,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1048,386,4,1,727,298,2,0,319,87,2,1,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1048,14,4,1,727,11,2,0,319,3,2,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1048,18,4,1,727,11,2,0,319,7,2,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1048,4,4,1,727,3,2,0,319,1,2,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1048,563,11,1,727,359,7,0,319,202,4,1,2,2,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1048,421,11,1,727,323,7,0,319,98,4,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1048,24,11,1,727,19,7,0,319,5,4,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1048,17,11,1,727,11,7,0,319,6,4,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1048,8,11,1,727,5,7,0,319,3,4,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1048,1,11,1,727,1,7,0,319,0,4,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1048,576,14,1,727,361,8,0,319,214,6,1,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1048,406,14,1,727,325,8,0,319,81,6,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1048,34,14,1,727,19,8,0,319,15,6,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1048,6,14,1,727,5,8,0,319,1,6,1,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1048,9,14,1,727,7,8,0,319,1,6,1,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1048,581,12,0,727,365,5,0,319,215,7,0,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1048,417,12,0,727,328,5,0,319,88,7,0,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1048,20,12,0,727,13,5,0,319,7,7,0,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1048,6,12,0,727,5,5,0,319,1,7,0,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1048,9,12,0,727,8,5,0,319,1,7,0,2,0,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1048,630,18,2,727,406,11,0,319,223,7,2,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,1048,396,18,2,727,309,11,0,319,86,7,2,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,35,STEVE MALAGARI,C,69,DEM,1048,654,24,0,727,426,16,0,319,227,8,0,2,1,0,0
Lansdale 2-3,,0,0,34,34,1323,0.79,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,36,CHERYL BONAVITA,C,70,REP,1048,366,24,0,727,283,16,0,319,82,8,0,2,1,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,730,429,1,1,549,313,1,1,158,102,0,0,23,14,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,730,268,1,1,549,214,1,1,158,45,0,0,23,9,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,730,4,1,1,549,3,1,1,158,1,0,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,730,25,1,1,549,15,1,1,158,10,0,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,730,433,9,0,549,316,9,0,158,105,0,0,23,12,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,730,234,9,0,549,186,9,0,158,38,0,0,23,10,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,730,23,9,0,549,21,9,0,158,2,0,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,730,22,9,0,549,10,9,0,158,12,0,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,730,6,9,0,549,5,9,0,158,1,0,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,729,427,9,0,549,315,8,0,157,99,1,0,23,13,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,729,246,9,0,549,191,8,0,157,47,1,0,23,8,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,729,7,9,0,549,6,8,0,157,0,1,0,23,1,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,729,23,9,0,549,16,8,0,157,7,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,729,10,9,0,549,9,8,0,157,1,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,729,4,9,0,549,2,8,0,157,2,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,729,443,11,1,549,333,11,0,157,97,0,1,23,13,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,729,243,11,1,549,185,11,0,157,50,0,1,23,8,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,729,8,11,1,549,5,11,0,157,3,0,1,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,729,12,11,1,549,7,11,0,157,5,0,1,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,729,7,11,1,549,5,11,0,157,1,0,1,23,1,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,729,435,11,0,549,330,10,0,157,94,1,0,23,11,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,729,258,11,0,549,191,10,0,157,56,1,0,23,11,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,729,10,11,0,549,5,10,0,157,5,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,729,7,11,0,549,7,10,0,157,0,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,729,5,11,0,549,4,10,0,157,1,1,0,23,0,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,730,466,23,0,549,337,19,0,158,114,4,0,23,15,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,730,236,23,0,549,190,19,0,158,39,4,0,23,7,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,35,STEVE MALAGARI,C,69,DEM,729,513,15,0,549,373,15,0,157,123,0,0,23,17,0,0
Lansdale 3-1,,0,0,35,35,972,0.75,11,11,REPRESENTATIVE IN THE GENERAL ASSEMBLY-53RD LEGISLATIVE DISTRICT,,1,36,CHERYL BONAVITA,C,70,REP,729,195,15,0,549,157,15,0,157,33,0,0,23,5,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1185,668,0,1,852,424,0,0,324,239,0,1,9,5,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1185,473,0,1,852,396,0,0,324,73,0,1,9,4,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1185,11,0,1,852,11,0,0,324,0,0,1,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1185,26,0,1,852,16,0,0,324,10,0,1,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1185,678,9,0,852,432,7,0,324,240,2,0,9,6,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1185,450,9,0,852,377,7,0,324,70,2,0,9,3,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1185,15,9,0,852,12,7,0,324,3,2,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1185,27,9,0,852,19,7,0,324,8,2,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1185,5,9,0,852,4,7,0,324,1,2,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1179,643,15,0,852,416,12,0,318,222,3,0,9,5,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1179,468,15,0,852,382,12,0,318,82,3,0,9,4,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1179,16,15,0,852,14,12,0,318,2,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1179,27,15,0,852,19,12,0,318,8,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1179,5,15,0,852,5,12,0,318,0,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1179,2,15,0,852,2,12,0,318,0,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1179,662,15,0,852,431,11,0,318,226,4,0,9,5,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1179,448,15,0,852,371,11,0,318,73,4,0,9,4,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1179,29,15,0,852,21,11,0,318,8,4,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1179,5,15,0,852,3,11,0,318,2,4,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1179,15,15,0,852,11,11,0,318,4,4,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1179,649,14,0,852,420,11,0,318,223,3,0,9,6,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1179,465,14,0,852,384,11,0,318,78,3,0,9,3,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1179,27,14,0,852,21,11,0,318,6,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1179,9,14,0,852,7,11,0,318,2,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1179,9,14,0,852,5,11,0,318,4,3,0,9,0,0,0
Lansdale 3-2,,0,0,36,36,1462,0.81,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1185,711,19,0,852,456,16,0,324,249,3,0,9,6,0,0
