Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Mail-in_ballots,Mail-in_votes,Mail-in_under_votes,Mail-in_over_votes,Absentee_ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Provisional_ballots,Provisional_votes,Provisional_under_votes,Provisional_over_votes
Lower Providence 3-1,,1,0,274,274,973,0.83,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,810,271,4,1,439,214,4,1,360,55,0,0,0,0,0,0,11,2,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,810,6,4,1,439,4,4,1,360,2,0,0,0,0,0,0,11,0,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,810,494,26,0,439,206,14,0,360,279,12,0,0,0,0,0,11,9,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,810,260,26,0,439,203,14,0,360,55,12,0,0,0,0,0,11,2,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,810,21,26,0,439,14,14,0,360,7,12,0,0,0,0,0,11,0,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,810,9,26,0,439,2,14,0,360,7,12,0,0,0,0,0,11,0,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,810,455,34,0,439,175,19,0,360,272,14,0,0,0,0,0,11,8,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,810,284,34,0,439,220,19,0,360,62,14,0,0,0,0,0,11,2,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,810,26,34,0,439,19,19,0,360,7,14,0,0,0,0,0,11,0,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,810,11,34,0,439,6,19,0,360,5,14,0,0,0,0,0,11,0,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,810,474,29,0,439,194,16,0,360,271,13,0,0,0,0,0,11,9,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,810,267,29,0,439,205,16,0,360,60,13,0,0,0,0,0,11,2,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,810,24,29,0,439,16,16,0,360,8,13,0,0,0,0,0,11,0,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,810,15,29,0,439,7,16,0,360,8,13,0,0,0,0,0,11,0,0,0
Lower Providence 3-1,,1,0,274,274,973,0.83,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,810,492,24,0,439,195,15,0,360,289,8,0,0,0,0,0,11,8,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,810,292,24,0,439,227,15,0,360,63,8,0,0,0,0,0,11,2,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,810,475,24,0,439,189,12,0,360,278,11,0,0,0,0,0,11,8,1,0
Lower Providence 3-1,,1,0,274,274,973,0.83,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,810,309,24,0,439,237,12,0,360,70,11,0,0,0,0,0,11,2,1,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,983,567,2,0,567,234,2,0,416,333,0,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,983,396,2,0,567,321,2,0,416,75,0,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,983,13,2,0,567,10,2,0,416,3,0,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,982,531,17,0,567,222,13,0,415,309,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,982,392,17,0,567,306,13,0,415,86,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,982,26,17,0,567,17,13,0,415,9,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,982,16,17,0,567,9,13,0,415,7,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,982,495,22,0,567,195,18,0,415,300,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,982,406,22,0,567,318,18,0,415,88,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,982,37,22,0,567,25,18,0,415,12,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,982,21,22,0,567,11,18,0,415,10,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,982,514,17,0,567,208,14,0,415,306,3,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,982,407,17,0,567,320,14,0,415,87,3,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,982,24,17,0,567,15,14,0,415,9,3,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,982,18,17,0,567,10,14,0,415,8,3,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,983,537,18,0,567,219,13,0,416,318,5,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,983,428,18,0,567,335,13,0,416,93,5,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,982,512,13,0,567,203,9,0,415,309,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-2,,1,0,275,275,1163,0.85,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,982,452,13,0,567,352,9,0,415,100,4,0,0,0,0,0,0,0,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,2268,1384,7,6,1076,423,5,4,1175,954,2,2,0,0,0,0,17,7,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,2268,832,7,6,1076,625,5,4,1175,197,2,2,0,0,0,0,17,10,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,2268,28,7,6,1076,16,5,4,1175,12,2,2,0,0,0,0,17,0,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,2266,1308,41,0,1076,420,21,0,1173,882,19,0,0,0,0,0,17,6,1,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,2266,867,41,0,1076,610,21,0,1173,247,19,0,0,0,0,0,17,10,1,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,2266,31,41,0,1076,17,21,0,1173,14,19,0,0,0,0,0,17,0,1,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,2266,17,41,0,1076,6,21,0,1173,11,19,0,0,0,0,0,17,0,1,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,2266,1195,47,0,1076,365,26,0,1173,825,21,0,0,0,0,0,17,5,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,2266,935,47,0,1076,642,26,0,1173,282,21,0,0,0,0,0,17,11,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,2266,57,47,0,1076,29,26,0,1173,27,21,0,0,0,0,0,17,1,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,2266,28,47,0,1076,11,26,0,1173,17,21,0,0,0,0,0,17,0,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,2266,1244,42,1,1076,390,23,0,1173,847,19,1,0,0,0,0,17,7,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,2266,902,42,1,1076,627,23,0,1173,266,19,1,0,0,0,0,17,9,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,2266,38,42,1,1076,18,23,0,1173,20,19,1,0,0,0,0,17,0,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,2266,35,42,1,1076,16,23,0,1173,18,19,1,0,0,0,0,17,1,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,2268,1291,31,0,1076,392,18,0,1175,894,13,0,0,0,0,0,17,5,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,2268,942,31,0,1076,664,18,0,1175,266,13,0,0,0,0,0,17,12,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,2266,1220,32,0,1076,368,15,0,1173,845,17,0,0,0,0,0,17,7,0,0
Lower Providence 3-3,,1,0,276,276,2595,0.87,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,2266,1012,32,0,1076,693,15,0,1173,309,17,0,0,0,0,0,17,10,0,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1578,909,4,3,306,88,0,0,1264,817,4,3,0,0,0,0,8,4,0,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1578,654,4,3,306,215,0,0,1264,435,4,3,0,0,0,0,8,4,0,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1578,3,4,3,306,1,0,0,1264,2,4,3,0,0,0,0,8,0,0,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1578,848,32,0,306,87,5,0,1264,757,26,0,0,0,0,0,8,4,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1578,686,32,0,306,207,5,0,1264,476,26,0,0,0,0,0,8,3,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1578,5,32,0,306,2,5,0,1264,3,26,0,0,0,0,0,8,0,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1578,7,32,0,306,5,5,0,1264,2,26,0,0,0,0,0,8,0,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1578,773,50,0,306,73,9,0,1264,697,40,0,0,0,0,0,8,3,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1578,733,50,0,306,215,9,0,1264,515,40,0,0,0,0,0,8,3,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1578,17,50,0,306,6,9,0,1264,10,40,0,0,0,0,0,8,1,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1578,5,50,0,306,3,9,0,1264,2,40,0,0,0,0,0,8,0,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1578,797,41,1,306,81,8,0,1264,712,32,1,0,0,0,0,8,4,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1578,725,41,1,306,212,8,0,1264,510,32,1,0,0,0,0,8,3,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1578,6,41,1,306,0,8,0,1264,6,32,1,0,0,0,0,8,0,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1578,8,41,1,306,5,8,0,1264,3,32,1,0,0,0,0,8,0,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1578,830,34,0,306,74,10,0,1264,752,23,0,0,0,0,0,8,4,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1578,713,34,0,306,222,10,0,1264,488,23,0,0,0,0,0,8,3,1,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,1578,835,38,0,306,84,8,0,1264,747,30,0,0,0,0,0,8,4,0,0
Lower Providence 3-4,,1,0,277,277,1784,0.88,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,1578,705,38,0,306,214,8,0,1264,487,30,0,0,0,0,0,8,4,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1773,880,2,2,932,267,1,0,823,603,1,2,0,0,0,0,18,10,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1773,858,2,2,932,649,1,0,823,201,1,2,0,0,0,0,18,8,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1773,26,2,2,932,14,1,0,823,12,1,2,0,0,0,0,18,0,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1773,818,32,0,932,250,16,0,823,558,16,0,0,0,0,0,18,10,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1773,860,32,0,932,635,16,0,823,219,16,0,0,0,0,0,18,6,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1773,42,32,0,932,25,16,0,823,17,16,0,0,0,0,0,18,0,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1773,20,32,0,932,5,16,0,823,13,16,0,0,0,0,0,18,2,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1773,774,41,0,932,228,19,0,823,536,22,0,0,0,0,0,18,10,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1773,883,41,0,932,644,19,0,823,232,22,0,0,0,0,0,18,7,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1773,56,41,0,932,38,19,0,823,18,22,0,0,0,0,0,18,0,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1773,18,41,0,932,2,19,0,823,15,22,0,0,0,0,0,18,1,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1773,800,39,0,932,245,20,0,823,545,19,0,0,0,0,0,18,10,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1773,871,39,0,932,638,20,0,823,227,19,0,0,0,0,0,18,6,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1773,40,39,0,932,23,20,0,823,16,19,0,0,0,0,0,18,1,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1773,22,39,0,932,6,20,0,823,15,19,0,0,0,0,0,18,1,0,0
Lower Salford 1,,1,0,278,278,2142,0.83,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1773,831,26,0,932,243,12,0,823,579,12,0,0,0,0,0,18,9,2,0
Lower Salford 1,,1,0,278,278,2142,0.83,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1773,915,26,0,932,677,12,0,823,231,12,0,0,0,0,0,18,7,2,0
Lower Salford 1,,1,0,278,278,2142,0.83,16,16,Representative in the General Assembly 147th District,,1,53,JILL DENNIN,C,52,DEM,1773,791,35,0,932,232,14,0,823,549,18,0,0,0,0,0,18,10,3,0
Lower Salford 1,,1,0,278,278,2142,0.83,16,16,Representative in the General Assembly 147th District,,1,54,TRACY PENNYCUICK,C,53,REP,1773,903,35,0,932,669,14,0,823,230,18,0,0,0,0,0,18,4,3,0
Lower Salford 1,,1,0,278,278,2142,0.83,16,16,Representative in the General Assembly 147th District,,1,55,JARED MARTIN,C,54,LIB,1773,43,35,0,932,17,14,0,823,25,18,0,0,0,0,0,18,1,3,0
Lower Salford 2,,1,0,279,279,1634,0.88,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1434,736,1,0,913,339,0,0,515,397,1,0,0,0,0,0,6,0,0,0
Lower Salford 2,,1,0,279,279,1634,0.88,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1434,674,1,0,913,555,0,0,515,113,1,0,0,0,0,0,6,6,0,0
Lower Salford 2,,1,0,279,279,1634,0.88,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1434,18,1,0,913,16,0,0,515,2,1,0,0,0,0,0,6,0,0,0
Lower Salford 2,,1,0,279,279,1634,0.88,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1434,709,21,0,913,326,12,0,515,383,8,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1434,672,21,0,913,552,12,0,515,115,8,0,0,0,0,0,6,5,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1434,19,21,0,913,15,12,0,515,4,8,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1434,13,21,0,913,8,12,0,515,5,8,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1434,642,26,0,913,296,15,0,515,346,10,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1434,703,26,0,913,559,15,0,515,139,10,0,0,0,0,0,6,5,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1434,44,26,0,913,32,15,0,515,12,10,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1434,19,26,0,913,11,15,0,515,8,10,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1434,667,22,0,913,301,12,0,515,366,9,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1434,704,22,0,913,572,12,0,515,127,9,0,0,0,0,0,6,5,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1434,30,22,0,913,24,12,0,515,6,9,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1434,11,22,0,913,4,12,0,515,7,9,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1434,696,22,0,913,316,14,0,515,380,7,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1434,716,22,0,913,583,14,0,515,128,7,0,0,0,0,0,6,5,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,16,16,Representative in the General Assembly 147th District,,1,53,JILL DENNIN,C,52,DEM,1434,643,19,0,913,291,9,0,515,352,9,0,0,0,0,0,6,0,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,16,16,Representative in the General Assembly 147th District,,1,54,TRACY PENNYCUICK,C,53,REP,1434,720,19,0,913,572,9,0,515,143,9,0,0,0,0,0,6,5,1,0
Lower Salford 2,,1,0,279,279,1634,0.88,16,16,Representative in the General Assembly 147th District,,1,55,JARED MARTIN,C,54,LIB,1434,52,19,0,913,41,9,0,515,11,9,0,0,0,0,0,6,0,1,0
Lower Salford 3,,1,0,280,280,1842,0.87,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1608,866,3,0,997,401,2,0,599,458,1,0,0,0,0,0,12,7,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1608,723,3,0,997,582,2,0,599,136,1,0,0,0,0,0,12,5,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1608,12,3,0,997,9,2,0,599,3,1,0,0,0,0,0,12,0,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1608,813,24,0,997,380,11,0,599,426,13,0,0,0,0,0,12,7,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1608,726,24,0,997,575,11,0,599,147,13,0,0,0,0,0,12,4,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1608,31,24,0,997,21,11,0,599,9,13,0,0,0,0,0,12,1,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1608,14,24,0,997,10,11,0,599,4,13,0,0,0,0,0,12,0,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1608,737,27,0,997,347,10,0,599,383,17,0,0,0,0,0,12,7,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1608,780,27,0,997,599,10,0,599,176,17,0,0,0,0,0,12,5,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1608,53,27,0,997,35,10,0,599,18,17,0,0,0,0,0,12,0,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1608,11,27,0,997,6,10,0,599,5,17,0,0,0,0,0,12,0,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1608,790,27,0,997,375,12,0,599,409,15,0,0,0,0,0,12,6,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1608,747,27,0,997,582,12,0,599,160,15,0,0,0,0,0,12,5,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1608,32,27,0,997,23,12,0,599,8,15,0,0,0,0,0,12,1,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1608,11,27,0,997,5,12,0,599,6,15,0,0,0,0,0,12,0,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1608,799,25,0,997,375,14,0,599,417,11,0,0,0,0,0,12,7,0,0
Lower Salford 3,,1,0,280,280,1842,0.87,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1608,784,25,0,997,608,14,0,599,171,11,0,0,0,0,0,12,5,0,0
